lat,lon,alt
0.5823838777755223,0.17461876960829226,0.0021594378578484452
0.6116438185982189,0.16841403632132235,0.005642940394036344
0.6406889929681525,0.16205996188824612,0.014323725973405033
0.6694544593473039,0.15551329265948893,0.02790998935638811
0.6978696847098211,0.14872794994617783,0.04603802181692629
0.7258570312012846,0.14165448103028866,0.06827963899558398
0.7533300477587472,0.134239581069709,0.09415071788169982
0.7801915484495769,0.1264257522559572,0.12312066499792707
0.806331479824711,0.11815120482267277,0.15462262203459787
0.8316246163254226,0.10935015699051093,0.18806420420215986
0.8559281842087647,0.09995375842016951,0.2228385605160561
0.8790796107605341,0.08989193971612691,0.2583355439023869
0.9008947364326204,0.07909656312510399,0.29395278213369025
0.9211670158396741,0.06750628073784931,0.3291064477245591
0.9396684532214439,0.055073430548467806,0.3632415356004799
0.9561532149373783,0.04177302130020644,0.39584147100424616
0.970364923463045,0.0276132730437344,0.4264368862307606
0.9820483914125424,0.012646263346484887,0.4546134228432912
0.9909658188892632,0.9978006425704002,0.48001843554195034
0.9969162000365296,0.9815862403217442,0.5023664944226596
0.9997551294213417,0.9650349451343532,0.5214436036219716
0.9994110278215255,0.9483871214688435,0.5371100760265684
0.995893832195822,0.9318930118192575,0.549302025585618
0.9892938015543696,0.9157872804524174,0.5580314606915877
0.9797707666592219,0.9002672695060714,0.5633849839168796
0.9675366740000583,0.885479490622884,0.5655211250388277
0.9528355260995577,0.8715157320462648,0.5646663556590177
0.9359245084305117,0.8584172029018816,0.5611098546890538
0.9170587580758691,0.8461835869162901,0.5551971144161172
0.8964806916763016,0.834783849312808,0.5473224965750241
0.8744136481077769,0.8241665122186177,0.5379208665764281
0.8510589912068822,0.8142681829042946,0.5274584515082417
0.8265956605375797,0.8050199658247283,0.5164230833280463
0.801181265125204,0.7963518968790794,0.5053140024306444
0.7749540253065001,0.7881957616893713,0.49463140803174
0.748035083676676,0.7804867036391532,0.48486595011937084
0.7205308841644504,0.773163982178842,0.4764883626495191
0.6925354483266071,0.7661711657920471,0.4699394387878719
0.6641324653180939,0.759455967581512,0.4656205460217251
0.6353971668615577,0.7529698672458114,0.46388487166131753
0.6063979908482595,0.7466676141618684,0.46502957751295426
0.5771980549069592,0.7405066709597943,0.4692890264325662
0.54785647005756,0.734446632577114,0.47682922323778243
0.5184295282480342,0.7284486394955292,0.4877435885075734
0.4889717985978935,0.7224747933686126,0.5020501566331923
0.45953716703571745,0.7164875768278341,0.5196902598409245
0.4301798535890371,0.710449275748686,0.5405287285463807
0.40095544132167094,0.7043214009994782,0.564355606242259
0.3719219509688971,0.6980641074264163,0.5908893450647206
0.34314099560775146,0.6916356106865993,0.6197814171546412
0.3146790498531679,0.6849916080665004,0.6506222477824863
0.28660886735344326,0.6780847186104763,0.682948349740542
0.25901107748630253,0.6708639722596919,0.7162505153296408
0.23197598501680977,0.6632743993773597,0.7499829029418628
