fecha_hora,latitud,longitud,altitud_km,bstar_nasa
2026-03-13T03:53:27.975456,-11.691667705971303,15.384732781812039,418.358796665829,0.00015844
2026-03-13T03:52:27.975456,-8.663940422919534,13.152528082453506,417.60888278663367,0.00015844
2026-03-13T03:51:27.975456,-5.619408860317049,10.959381027852906,416.97404689092815,0.00015844
2026-03-13T03:50:27.975456,-2.5640337533396647,8.791148474914037,416.46052274723974,0.00015844
2026-03-13T03:49:27.975456,0.49641713294502254,6.634065270464485,416.07260522187636,0.00015844
2026-03-13T03:48:27.975456,3.556260021133776,4.474534411466721,415.81259139391244,0.00015844
2026-03-13T03:47:27.975456,6.6097890040689204,2.298917779306889,415.6807584474395,0.00015844
2026-03-13T03:46:27.975456,9.651169238406965,0.09332647768525915,415.6753787586982,0.00015844
2026-03-13T03:45:27.975456,12.674325882767116,-2.1565900743781317,415.7927717944296,0.00015844
2026-03-13T03:44:27.975456,15.672825176930415,-4.465856252054305,416.02739164669435,0.00015844
2026-03-13T03:43:27.975456,18.63974402941239,-6.85038166107128,416.3719482720518,0.00015844
2026-03-13T03:42:27.975456,21.567524529942084,-9.327166911006197,416.8175598016829,0.00015844
2026-03-13T03:41:27.975456,24.44781005589855,-11.914493809001032,417.3539326621809,0.00015844
2026-03-13T03:40:27.975456,27.27126030733604,-14.63208257226651,417.96956571149116,0.00015844
2026-03-13T03:39:27.975456,30.02734401419727,-17.501187660045264,418.65197416090547,0.00015844
2026-03-13T03:38:27.975456,32.70411071886626,-20.54458827216591,419.387928731136,0.00015844
2026-03-13T03:37:27.975456,35.28794767134355,-23.786408654504967,420.16370527972816,0.00015844
2026-03-13T03:36:27.975456,37.76333544076187,-27.251677334489397,420.96534003840986,0.00015844
2026-03-13T03:35:27.975456,40.11262742622675,-30.96550609642279,421.778885606411,0.00015844
2026-03-13T03:34:27.975456,42.315894888322454,-34.95174686495248,422.59066295228536,0.00015844
2026-03-13T03:33:27.975456,44.350900181924175,-39.230984263744624,423.3875048714899,0.00015844
2026-03-13T03:32:27.975456,46.1932836947473,-43.8177714387516,424.1569866181756,0.00015844
2026-03-13T03:31:27.975456,47.81706696520266,-48.71715397027941,424.8876397656843,0.00015844
2026-03-13T03:30:27.975456,49.1955714418421,-53.92078252440511,425.5691457377329,0.00015844
2026-03-13T03:29:27.975456,50.302810069213564,-59.4032785268999,426.192505880532,0.00015844
2026-03-13T03:28:27.975456,51.11531131801149,-65.11988538922351,426.7501854041242,0.00015844
2026-03-13T03:27:27.975456,51.61418687424309,-71.0065911954554,427.2362290001232,0.00015844
2026-03-13T03:26:27.975456,51.78709794661699,-76.98358713443142,427.6463464354657,0.00015844
2026-03-13T03:25:27.975456,51.629690596223675,-82.96203513597126,427.9779669217551,0.00015844
2026-03-13T03:24:27.975456,51.146133260519136,-88.85293932062054,428.23026156271857,0.00015844
2026-03-13T03:23:27.975456,50.3486083609421,-94.57605537891757,428.4041336853555,0.00015844
2026-03-13T03:22:27.975456,49.255897584283055,-100.0667557953952,428.50217736015816,0.00015844
2026-03-13T03:21:27.975456,47.89142313066327,-105.27960732956309,428.5286049110002,0.00015844
2026-03-13T03:20:27.975456,46.28117527462436,-110.18859614062104,428.48914470290816,0.00015844
2026-03-13T03:19:27.975456,44.45187564199262,-114.78484355859428,428.3909109732596,0.00015844
2026-03-13T03:18:27.975456,42.429570149700275,-119.07299656558304,428.2422479360073,0.00015844
2026-03-13T03:17:27.975456,40.23869590273031,-123.067335759491,428.052550832931,0.00015844
2026-03-13T03:16:27.975456,37.90156687608885,-126.78827842164411,427.8320670263927,0.00015844
2026-03-13T03:15:27.975456,35.43817936917566,-130.25958817133534,427.59168061557085,0.00015844
2026-03-13T03:14:27.975456,32.866234308192105,-133.50634265213455,427.3426844045803,0.00015844
2026-03-13T03:13:27.975456,30.20129010663663,-136.55356983582513,427.0965433467535,0.00015844
2026-03-13T03:12:27.975456,27.45698262216506,-139.42541137996247,426.8646538233747,0.00015844
2026-03-13T03:11:27.975456,24.645269957527923,-142.14467069733016,426.65810327844196,0.00015844
2026-03-13T03:10:27.975456,21.776676469513752,-144.73262561298552,426.48743481185414,0.00015844
2026-03-13T03:09:27.975456,18.86052208404453,-147.20901377205675,426.36242132546596,0.00015844
2026-03-13T03:08:27.975456,15.905130694733995,-149.59212512311734,426.2918537107222,0.00015844
2026-03-13T03:07:27.975456,12.918016132780968,-151.8989568942155,426.2833473615611,0.00015844
2026-03-13T03:06:27.975456,9.906046902089903,-154.14540220286466,426.3431709889897,0.00015844
2026-03-13T03:05:27.975456,6.875592308379659,-156.34645457703147,426.4761013084159,0.00015844
2026-03-13T03:04:27.975456,3.832653288335733,-158.5164182534893,426.6853066737398,0.00015844
2026-03-13T03:03:27.975456,0.7829815013581191,-160.66911912359862,426.9722621528946,0.00015844
2026-03-13T03:02:27.975456,-2.2678097063650564,-162.8181143705981,427.3366978933774,0.00015844
2026-03-13T03:01:27.975456,-5.314138888706476,-164.97690072677,427.7765819289128,0.00015844
2026-03-13T03:00:27.975456,-8.350351102426883,-167.1591222215934,428.28813784943384,0.00015844
2026-03-13T02:59:27.975456,-11.37061000727967,-169.37877847817663,428.86589701733817,0.00015844
2026-03-13T02:58:27.975456,-14.368783927148716,-171.65043408270898,429.50278428371024,0.00015844
2026-03-13T02:57:27.975456,-17.338322305967534,-173.98942820090173,430.19023546015967,0.00015844
2026-03-13T02:56:27.975456,-20.272118997839325,-176.41208119337855,430.91834415447323,0.00015844
2026-03-13T02:55:27.975456,-23.16235896833961,-178.93589106423033,431.67603499728915,0.00015844
2026-03-13T02:54:27.975456,-26.000345413465524,178.42029346127157,432.45125978771466,0.00015844
2026-03-13T02:53:27.975456,-28.776305284214594,175.63614542946917,433.23121267663794,0.00015844
2026-03-13T02:52:27.975456,-31.4791731441943,172.68981286687844,434.0025601954581,0.00015844
2026-03-13T02:51:27.975456,-34.096356781973945,169.55800569349205,434.7516817265964,0.00015844
2026-03-13T02:50:27.975456,-36.61349387202454,166.2162924512141,435.46491589964893,0.00015844
2026-03-13T02:49:27.975456,-39.014218247646156,162.63971006408934,436.12880837966094,0.00015844
2026-03-13T02:48:27.975456,-41.279968010311876,158.8038160123071,436.7303565841274,0.00015844
2026-03-13T02:47:27.975456,-43.389886184941744,154.68632594955463,437.2572470150518,0.00015844
2026-03-13T02:46:27.975456,-45.32088664348963,150.26945940365147,437.6980811106093,0.00015844
2026-03-13T02:45:27.975456,-47.047978740624565,145.54302927049446,438.04258579832845,0.00015844
2026-03-13T02:44:27.975456,-48.544953076854085,140.5081212591158,438.2818052565268,0.00015844
2026-03-13T02:43:27.975456,-49.78551133222577,135.18090176556169,438.4082707539003,0.00015844
2026-03-13T02:42:27.975456,-50.74485647349657,129.59571600840357,438.41614582958766,0.00015844
2026-03-13T02:41:27.975456,-51.401637599506834,123.8063498978778,438.30134449019863,0.00015844
2026-03-13T02:40:27.975456,-51.73998731848989,117.88437890191477,438.06162053012974,0.00015844
2026-03-13T02:39:27.975456,-51.751260174553416,111.91411906837946,437.6966265229764,0.00015844
2026-03-13T02:38:27.975456,-51.43506074842594,105.98475951062761,437.2079414812122,0.00015844
2026-03-13T02:37:27.975456,-50.79928880459445,100.18133720951413,436.59906663672575,0.00015844
2026-03-13T02:36:27.975456,-49.859189365129154,94.57670065525924,435.8753892552793,0.00015844
2026-03-13T02:35:27.975456,-48.63566171489423,89.22619261718638,435.044114862256,0.00015844
2026-03-13T02:34:27.975456,-47.153233104764354,84.16572746560708,434.114168723826,0.00015844
2026-03-13T02:33:27.975456,-45.438095444782554,79.41285117913698,433.09606789647336,0.00015844
2026-03-13T02:32:27.975456,-43.516480055703255,74.96973387134624,432.001765624736,0.00015844
2026-03-13T02:31:27.975456,-41.41348867163995,70.82695606471579,430.8444703293176,0.00015844
2026-03-13T02:30:27.975456,-39.15237270168,66.96722070512486,429.638441879458,0.00015844
2026-03-13T02:29:27.975456,-36.75418153744756,63.368499860437055,428.3987682781012,0.00015844
2026-03-13T02:28:27.975456,-34.237677927919286,60.006441445392696,427.14112629609554,0.00015844
2026-03-13T02:27:27.975456,-31.61942570459565,56.85606048069348,425.8815299634873,0.00015844
2026-03-13T02:26:27.975456,-28.913975321725644,53.89283341553295,424.63607114890135,0.00015844
2026-03-13T02:25:27.975456,-26.134094796764636,51.093338521976804,423.42065672081395,0.00015844
2026-03-13T02:24:27.975456,-23.291012475105113,48.43557353687508,422.2507469734915,0.00015844
2026-03-13T02:23:27.975456,-20.39465209392728,45.899056037169565,421.14110010466544,0.00015844
2026-03-13T02:22:27.975456,-17.453850215010323,43.46478474943016,420.10552754009416,0.00015844
2026-03-13T02:21:27.975456,-14.476552212600108,41.115116465351015,419.1566648041626,0.00015844
2026-03-13T02:20:27.975456,-11.46998666363979,38.833594959674706,418.30576242952037,0.00015844
2026-03-13T02:19:27.975456,-8.440820035744485,36.60475499303839,417.56250108180114,0.00015844
2026-03-13T02:18:27.975456,-5.395294618159716,34.41391520373484,416.934834648373,0.00015844
2026-03-13T02:17:27.975456,-2.339353110721633,32.24696744870799,416.4288645110549,0.00015844
2026-03-13T02:16:27.975456,0.7212465537616876,30.090166094941853,416.04874760215574,0.00015844
2026-03-13T02:15:27.975456,3.7808225595011136,27.929918247396923,415.7966401465588,0.00015844
2026-03-13T02:14:27.975456,6.83366316083099,25.75257449059041,415.67267823878353,0.00015844
2026-03-13T02:13:27.975456,9.873919684755036,23.54421915730039,415.67499561463535,0.00015844
2026-03-13T02:12:27.975456,12.89549501428876,21.290459314169883,415.7997781756429,0.00015844
2026-03-13T02:11:27.975456,15.891923945987807,18.97621260615192,416.0413540351508,0.00015844
2026-03-13T02:10:27.975456,18.856241788843565,16.585496015286218,416.3923171007733,0.00015844
2026-03-13T02:09:27.975456,21.780837630471652,14.10122081663266,416.84368151143843,0.00015844
2026-03-13T02:08:27.975456,24.657288971358028,11.50500410024626,417.385063626597,0.00015844
2026-03-13T02:07:27.975456,27.476175134717217,8.777014937430492,418.00488773679564,0.00015844
2026-03-13T02:06:27.975456,30.226868340965567,5.895884566779754,418.69061123914486,0.00015844
2026-03-13T02:05:27.975456,32.89730411291974,2.8387259026505003,419.42896470646673,0.00015844
2026-03-13T02:04:27.975456,35.47373749239618,-0.41867101980428223,420.2062020762702,0.00015844
2026-03-13T02:03:27.975456,37.940499373676424,-3.901374720769159,421.0083560948861,0.00015844
2026-03-13T02:02:27.975456,40.27977917410373,-7.634457878708507,421.82149416723644,0.00015844
2026-03-13T02:01:27.975456,42.4714768698844,-11.64160996512783,422.63196987584,0.00015844
2026-03-13T02:00:27.975456,44.49318875716259,-15.943076208011737,423.4266656332606,0.00015844
2026-03-13T01:59:27.975456,46.32041402463465,-20.55283710322441,424.19322220896555,0.00015844
2026-03-13T01:58:27.975456,47.92708528949483,-25.4750878344215,424.92025121124004,0.00015844
2026-03-13T01:57:27.975456,49.28652103961313,-30.700341915989238,425.5975269961267,0.00015844
2026-03-13T01:56:27.975456,50.37285199627836,-36.20185230147331,426.216154905995,0.00015844
2026-03-13T01:55:27.975456,51.162871569489305,-41.933404420374714,426.76871320018194,0.00015844
2026-03-13T01:54:27.975456,51.63810958700446,-47.82966238582076,427.2493665205602,0.00015844
2026-03-13T01:53:27.975456,51.786774487582676,-53.80988568614386,427.6539492278548,0.00015844
2026-03-13T01:52:27.975456,51.60513331514154,-59.784906835768616,427.98001744503534,0.00015844
2026-03-13T01:51:27.975456,51.097973961683074,-65.66608222800187,428.22686914742593,0.00015844
2026-03-13T01:50:27.975456,50.278021921865545,-71.37411640349649,428.3955321417756,0.00015844
2026-03-13T01:49:27.975456,49.164471318619064,-76.8457139902153,428.48872027655284,0.00015844
2026-03-13T01:48:27.975456,47.7810032984564,-82.0368989867167,428.5107587201704,0.00015844
2026-03-13T01:47:27.975456,46.15372063551926,-86.92301888047739,428.46747963121976,0.00015844
2026-03-13T01:46:27.975456,44.30933797035805,-91.49632192327329,428.36609002117467,0.00015844
2026-03-13T01:45:27.975456,42.27380962867752,-95.76229496507395,428.2150140727294,0.00015844
2026-03-13T01:44:27.975456,40.07143002324727,-99.73578213379608,428.0237126202203,0.00015844
2026-03-13T01:43:27.975456,37.72434646016119,-103.43753308693668,427.80248291650867,0.00015844
2026-03-13T01:42:27.975456,35.252383930261516,-106.89146898751858,427.56224219569424,0.00015844
2026-03-13T01:41:27.975456,32.67307969536683,-110.12270345198944,427.31429888421513,0.00015844
2026-03-13T01:40:27.975456,30.001842975924074,-113.156222665029,427.0701156040244,0.00015844
